,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
542,5sCp3NxT,,Die Lufthansa hat unseren Flug genau zur Abflugszeit gecancelled und in den nächsten 3 Tagen wird kein Ersatzsflug geboten. So eine Frechheit! 200 Menschen einfach so aufs Abstellgleis zu stellen und tagelang warten zu lassen. Nie wieder Lufthansa.,1.0,,,Lufthansa,,,,
543,C7on3T44,,"Mein Flug wurde ohne Kontaktaufnahme von einem Direktflug in einen Flug über München umgebucht. Der Platz war dann im Mittelgang in der Mitte (ich bin 1.90m). Als ich dann in den Gang umziehen konnte bin ich mehrfach von den Karren angefahren worden und der Stewardess war das offensichtlich egal. Insgesamt ist der Service auf Lufthansa Flügen im Vergleich mit den meisten anderen Airlines sehr schlecht. Beim Versuch zumindest für den Rückflug (der auch von Lufthansa umgebucht wurde) einen annehmbaren Sitzplatz zu bekommen wurde der Anruf nach über einer Stunde Wartezeit nicht beantwortet. ""Bitte warten"".",1.0,,,Lufthansa,,,,
544,wpgJu8lM,,"Leider habe ich mich auf den Flug sehr unwohl gefühlt, aufgrund der Stewardess.

Auf die Rückfrage, ob ich meine Jacke und Anzugjacke über den Sitzen verstauen könne, sagte diese, ich könne die Kleider auch an den dafür vorgesehen Haken aufhängen - dann sehe es auch ""ordentlich"" aus. Später beim Warten auf den Bus in München, bin ich kurz aufgestanden und habe auf Höhe der Ausstiegsluke aus Interesse ins Cockpit geschaut. Die Stewardess lief heran und hat mir grob zu verstehen gegeben, dass dies wie ein Angriff auf die Piloten aussehe und ich hier nicht stehen dürfe. Aufgrund der traurigen Realität der Terroranschläge kann ich Sicherheitsmaßnahmen verstehen, mich aber direkt als Angreifer abzustempeln (wenn das Flugzeug längst steht und die Boardingluke neben mir geöffnet ist) , wenn ich mich langsam und weiterhin aus sicherer Entfernung dem offenen Cockpit nähere, ist schon sehr unfreundlich. Das kann man durchaus respektvoller rüberbringen.

Insgesamt der unfreundlichste Service, den ich bisher auf meinen vielen Flügen erleben durfte. Und das in der Business class.",1.0,,,Lufthansa,,,,
545,eFcl5hIB,,"Ungenügend wäre noch zu milde ausgedrückt. Habe einen Flug umbuchen müssen, da meine Tochter kurz vor dem Flug an Corona erkrankt ist. Als ich nach 1 Stunde Wartezeit dann endlich eine Mitarbeiterin am Telefon hatte, haben ich den Flug umgebucht mit rund nochmal 100 Euro Gebühren. Die Krönung war dann, das die Mitarbeiterin einen falschen Rückflug gebucht hatte, obwohl ich mich deutlich am Telefon ausgedrückt hatte. Also wieder angerufen. Wieder 2 Stunden in der Warteschlange. Dann wurde mir mitgeteilt das ich den Flug für die selben Gebühren umbuchen kann, da die Buchung ja schon vor 2 Stunden stattgefunden hatte. Ich hab gedacht ich werde verrückt .....dann wollte die Mitarbeiterin nochmal sich erkundigen ob sie nicht aus ""Kulanz "" den Rückflug pro Person für 14 Euro umbuchen kann. Ich sollte kurz am Telefon warten. Genau 55 Minuten war ich dann in der Leitung,um dann zu erfahren, das es nicht geht und ich 100 Euro bezahlen muss für die erneute Umbuchung. Obwohl es nicht mal mein Fehler war. Unglaublich...Service miserabel. Reine Abzocke....",1.0,,,Lufthansa,,,,
546,vg25PxoT,,Das was die Lufthansa aktuell ihren Gästen in Punkto Sauberkeit bietet lässt mehr als zu wünschen übrig. Hinzu kommt ein demotiviertes Kabinenpersonal und ein Business Class voller Lufthanseaten die sich aufspielen als würde ihnen das Flugzeug gehören.,1.0,,,Lufthansa,,,,
547,Gz4S6pew,,"Absolut unverschämtes und unfreundliches Personal! Sehr barscher Umgangston und das Wort ""BITTE"" ist ein Fremdwort! Nach dem Check dachte ich, meine Handtasche sei weg, das Personal lachte nur, anstatt zu helfen!!! Ich kann die Lufthansa definitiv NICHT weiter empfehlen!!!",1.0,,,Lufthansa,,,,
548,2V6ZUFxO,,"Wir habe unsere Tickets für die Lufthansa gebucht, wurden zum herfliegen auf die Sunexpress umgebucht und wurden an beiden Flighäfen nicht im System gefunden! Grottenschlecht!",1.0,,,Lufthansa,,,,
549,SEdQAEcl,,"Diese ehemals gute Airline sollte sich schämen. Ich stand 10 Stunden in München und sollte nach Frankfurt und dann weiter nach Los Angeles. Niemand fühlte sich zuständig obwohl Flüge zur Verfügung standen, mir einen Ersatzflug zu buchen. So etwas habe ich bei Anderen Fluggesellschaften und früher auch bei Lufthansa noch nicht erlebt. Ich habe ständig gesagt bekommen, ja, wir könnten schon umbuchen aber wir dürfen nicht. Erst nach 10 Stunden kam eine neue Mitarbeiterin an den Schalter und hat einfach umgebucht. Die Frau war spitze. Aber vorher nur Trottel. Nie wieder Lufthansa.",1.0,,,Lufthansa,,,,
550,Z9iLU6CE,,"Ich habe Anfang Februar 2022 für das Mitnehmen von zwei zusätzlichen Gepäcksstücken zwei Mal bezahlt und bis heute (April 2022) keine vollständige Rückerstattung erhalten.

Ich habe im Dezember 2021 und Jänner 2022 die Flugtickets für Hin- und Rückflug, sowie zwei zusätzliche Gepäcksstücke für Hin- und Rückflug gebucht und vollständig bezahlt.

Am 16.12.2021 wurde das Geld für beide Flüge und ein zusätzliches Gepäckstück abgebucht.
Am 16.01.2022 habe ich noch ein zweites Gepäcksstück für Hin- und Rückflug dazugebucht.

Beim Hinflug (GRZ-VIE-BRU) hat alles funktioniert.

Der ursprüngliche Rückflug (BRU-MUC-GRZ) wurde von der Lufthansa auf (BRU-FRA-GRZ) umgebucht.
Ich wurde in einer Mail gebeten die Änderung des Flugs zu bestätigen, was ich auch tat.

Beim Rückflug am 11.02.2022 wurde ich dann am Schalter in Brüssel gebeten für beide Gepäcksstücke erneut zu bezahlen.
Meine bereits getätigten Zahlungen schienen nicht mehr im System gespeichert zu sein.

Da ich meinen Flug erreichen musste und die Bestätigung über meine Zahlungen nicht gleich auffinden konnte, habe ich für beide Gepäckstücke nochmal 130€ (50€ für das 1., 80€ für das 2.) bezahlt.

In Frankfurt wurde mir dann wieder mitgeteilt, dass ich noch für mein Gepäck bezahlen müsste. Da hatte ich aber zum Glück die Rechnungen vom Schalter in Brüssel vorzuweisen und musste nicht noch ein 3. Mal für das gleiche Gepäck bezahlen.

Nach dieser Mail und etlichen Telefonaten habe ich ohne eine weitere Rückmeldung eine Mail über eine Rückerstattung von 25€ erhalten.

Allerdings habe ich am Flughafen dann nochmal für das bereits bezahlte Gepäck 130€ zahlen müssen.

Ich habe also 105€ verloren.

Bis jetzt habe ich keine Rückmeldung mehr von der Lufthansa erhalten.

Da die Flüge und das Buchen des Zusatzgepäcks nicht gerade billig waren, bin ich von dieser Erfahrung mit der Lufthansa mehr als enttäuscht.",1.0,,,Lufthansa,,,,
551,kWXgA7mb,,"Die Lufthansa lebt vom Ruhm vergangener Zeiten. Die Flotte ist glaube ich eine der ältesten mit so um die 12 Jahren im Durchschnitt. Auch das Personal ist in die Jahre gekommen und damit auch der Service. Was hier überdurchschnittlich teuer verkauft wird ist leider unter dem Durchschnitt. Auch was die Freundlichkeit der Mitarbeiter angeht ist das wirklich nur unter dem Durchschnitt......leider......so geht alles was mal ein guten Namen hatte den Bach runter......ich fliege sehr viel und erlaube mir mal eine Bewertung, die glaube ich wirklich objektiv ist. Wer einmal mit Emirates, Thai Airways oder Qatar geflogen ist weiß von was ich hier schreibe. Alle anderen sind in wirklich in allem wirklich sehr, sehr viel besser und der Preis ist auf gleichen Niveau meistens sogar unter dem der Lufthansa.......",1.0,,,Lufthansa,,,,
552,iRJTU9P6,,"Selten sehe ich mich veranlasst etwas zu bewerten online. Außer bei besonders guten oder besonders schlechten Leistungen. Die Lufthansa ist komplett heruntergekommen. Das Service mies. Das Personal schlecht gelaunt und besonders schlecht geschult. Verspätungen, Systemprobleme etc. - Nie mehr buche ich Lufthansa!!!!",1.0,,,Lufthansa,,,,
553,SoUXkNMx,,"Das Bodenpersonal war unfreundlich und verhielt sich niveaulos. Sie kommandierten um 07:00h in der Früh herum, als hätten sie einen pädagogischen Auftrag. Eine Angestellte hat mich, als ich zu meinem Mann sagte: ""Ufff... unglaubliches Service"" - mit den Worten: ""Was ist mit Ihnen?"" angeschrien. Ich bezweifle, dass diese ""Bediensteten"" über ein Mindestmaß an Umgangsformen, Hilfsbereitschaft und Freundlichkeit verfügen, diese wäre aber an einem internationalen Flughafen Mindeststandard. Drei Mal erhielten wir falsche Informationen, unter anderem war das Gepäck im Flugpreis nicht enthalten (dieses kleine Detail erschien online auf der Lufthansa Seite beim Kaufen nirgends...), daher wurden wir zum Schalter geschickt, wo wir dies dazu kaufen konnten. Davon abgesehen, dass ich niemals dieses Flugticket gekauft hätte, hätte mir Lufthansa transparent den Gesamtpreis (samt Gepäck) kommuniziert, wollten wir zumindest das Check-In-Gepäck auch gerne gleich für den Rückflug gleich dazu kaufen, die Dame meinte jedoch, vor Ort (in dem Fall Italien) würde dies nur die Hälfte kosten. (Die Logik dieser Aussage erschloss sich uns schon am Flughafen nicht, aber besagt Dame bestand darauf, dass dies so sei.) Davon abgesehen, dass dies eine komplett willkürliche, falsche Information war und natürlich nicht stimmte, mussten wir dann auch noch in Italien den extra Weg des Zahlens für das Gepäck auf uns nehmen. Telefonisch ist es unmöglich jemanden bei Lufthansa zu erreichen, und auch um deren ""Feedback-Bogen"" bzw. Email-Funktion scheint sich niemand zu kümmern... Letzklassiges Erlebnis und never, ever Lufthansa!",1.0,,,Lufthansa,,,,
554,IIXtduaF,,"Ich versuche seit Montag den Kundenservice zu erreichen. Ich habe bei jeder Arbeitspause, bei jeder Gelegenheit, Mitternacht, Früh am morgen, ich habe bei jedem Anruf min. 40 Minuten gewartet und niemand hat meinen Anruf entgegengenommen.",1.0,,,Lufthansa,,,,
555,G3PzaOhL,,"Das Bordpersonal möchte ich von meiner Kritik deutlich abgrenzen. Immer freundlich und toller Service. Der Rest ist eine Katastrophe. Die Hotline habe ich 5 kontaktieren müssen. Unter 1 Stunde iQarrezeit st das nicht möglich. Diverse Kanäle wie Mail, Kontaktformular usw genutzt . Nie eine Antwort erhalten. Flug sollte erstattet werden. Nur mit Hilfe Rechtsanwalt. Da ist ja jede Biliigfluglinie besser.",1.0,,,Lufthansa,,,,
556,0xxFJ3Mp,,"Nachdem mein Star-Alliance Flug von San Jose (Avianca) 5 Stunden verspätet in Mexico gelandet war, verpasste ich meinen Lufthansa Anschlussflug nach Frankfurt. Was sich danach abspielte hab ich selbst als Vielflieger noch nicht erlebt. Der Schalter von Lufthansa war natürlich geschlossen. Da ich fliessend spanisch spreche, konnte ich mich irgendwann zu einem mickrigen, von außen kaum erkennbaren, Büro von Lufthansa durchschlagen. Dort wurde mir von einem Mitarbeiter gleich harsch erklärt, dass die Lufthansa keine Verantwortung für mein Stranden hat. Das sei Schuld von Avianca. Nachdem ich ihm freundlich erklärt hatte, dass ich das gesamte Ticket aber bei Lufthansa gebucht habe und mir Avianca seinerseits erklärte, nicht zuständig zu sein, gab es nur ein Schulterzucken. Nach ca. 45min tauchte eine schlecht gelaunte Managerin auf und erklärte barsch, dass es mir selbst überlassen sei ein Hotel zu suchen. Lufthansa habe keine Verantwortung. So stand ich also da, nachts um 23:30h in Mexico City. Ich nahm mir einen Uber und buchte auf eigene Faust ein Hotel. Immer noch ungläubig kontaktierte ich von dort die Hotline. Nach 55min (!) Wartezeit, gab es von der Call-Center-Mitarbeiterin die selbe Auskunft. Ich will mir gar nicht überlegen, wie es für eine allein reisende Mutter oder ein älteres Ehepaar sein muss, ohne jede Hilfe oder Information derart zu stranden. Skandalös ist nicht nur, dass sie einem keinerlei Kompensation bei der Übernachtung bieten, sondern auch die katastrophale Kommunikation. Wenn ich als Kunde einen kompletten Flug (mit allen Segmenten der Star-Alliance-Partner) bei der Lufthansa buche, dann erwarte ich auch, dass sich bei Verspätung und verpasstem Anschlussflug gekümmert wird. Bei British Airways oder KLM würde so etwas nie passieren! Ich bin in den letzten Jahren immer mal wieder Lufthansa geflogen und ich muss sagen, dass diese Airline permanent schlechter wird. Persönliche Kälte, NULL Kulanz, schlechtes Essen, absolut unterirdischer Kundenservice und desaströse Kommunikation zerstören den ehemals guten Ruf. Ich werde NIE WIEDER Lufthansa buchen und kann nur jedem abraten.",1.0,,,Lufthansa,,,,
557,xwpd8GKU,,"Wir sind als junge Familie sehr enttäuscht!!!

Für unsere Langstreckenflüge mit Baby wollten wir ein Babybassinet buchen. Dies kann allerdings nur telefonisch gebucht werden mit

mehr als 10 STUNDEN in der Warteschleife!!!

Natürlich ist es kein Problem mit Baby mal eben 10 Stunden in der Warteschleife zu hängen. Aber das ist nicht alles - nachdem man endlich jemanden am anderen Ende der Leitung zu sprechen bekommt, wird man - noch bevor das Problem gelöst ist - wieder aus der Leitung geworfen.

Für die nächsten Flüge haben wir uns daher für Swiss Air entschieden - die ja ebenfalls zu Lufthansa gehören. Dies war leider ein noch größerer Fehler - hier kann man ein Babybasinett ebenfalls nur telefonisch buchen und sogar nur bis 8 Monate!!

Was soll das?

Soll ein Baby tatsächlich 8 Stunden in einem Babysitz sitzen???

Für die Entwicklung der Wirbelsäule ist dies nicht gesund, eventuell sogar schädlich!!

Somit haben wir uns dafür entschieden, erneut die lange Warteschleife auf uns zu nehmen um den Flug umzubuchen - dies war möglich zu einem Preis von 200 Euro!!!

Natürlich ist uns die Gesundheit unseres Babys alles Geld wert - aber ein guter Service ist das sicherlich nicht!!!",1.0,,,Lufthansa,,,,
558,KOPqIoCF,,"Unbegreiflich wie eine Airline den Verbraucher so verarschen kann.

1) Flug wird annulliert (weil überbucht). Keine proaktive Hilfe. Hotline geht natürlich keiner ran. Deshalb 4 mal (sic!) Zum Flughafen München gefahren, um den Ersatzflug zu organisieren.

2) Sportgepäck kommt in Norwegen nicht an, weil lufthansa nach Angaben des Personal in Tromso, Norwegen, das Gepäck absichtlich (sic!) überbucht - wäre quasi Standard. Tracking des Gepäcks funktioniert nicht, es müsse wohl irgendwo zwischen München und Oslo sein, meinte das Personal in tromso. Lufthansa meint dazu gar nichts, weil - sie erraten es - die Hotline nicht dran geht. Proaktive Hilfe gibt es natürlich auch nicht. Mailanfragen werden nicht beantwortet.

Und nur pro forma: die ausrede, corona sei das Problem und stelle alle vor große Herausforderungen (o-ton von der lustigen bandansage), kann nicht der Grund sein. Die hier beschriebenen Probleme sind einfach nur das Ergebnis besorgniserregender Unfähigkeit und Ausdruck dessen, dass lufthansa der Kunde schlicht egal ist.

Fazit: Noch absolut nie bin ich mir als Kunde so verarscht vorgekommen. Das level an Inkompetenz dürfte kaum zu übertreffen sein. In einer funktionierenden Marktwirtschaft wäre die lufthansa insolvent, was ein Gewinn für jeden wäre.

Ich rate Ihnen dringend zu Ihrem eigenen Wohl: Buchen und fliegen Sie mit einer anderen airline, egal welcher und egal zu welchem Preis! Ihre geistige Gesundheit wird es Ihnen danken.",1.0,,,Lufthansa,,,,
559,YUi6TL4n,,"Freundliches Personal, wenn es mal da war. Sehr schlechter Service für Langstrecke. Preis/Leistung: kein Vergleich zu Emirates und ähnlichen Fluggesellschaften.",2.0,,,Lufthansa,,,,
560,1FKxe3Et,,"Der Rückflug von Chicago nach München war sehr angenehm. Zunächst vor Abflug in Chicago hatte ich die Möglichkeit die Polaris-Lounge von United aufzusuchen, ein einmaliges Erlebnis. Danach ging es an Bord. Die Begrüßung war freundlich. Es wurde ein Begrüßungsgetränk gereicht und pünktlich ging es los in Richtung München.
Kurz nach dem Start gab es die erste Getränkerunde und ein paar Nüsse. Danach wurde nach den Speisewünschen gefragt. Die Auswahl aus drei Gerichten war gut. Die Speisen wurden schön angerichtet serviert und waren lecker und reichhaltig. Dazu gab es eine große Auswahl an Getränken.
Danach habe ich meinen Sitz herunter gefahren und bis auf Höhe von London geschlafen.
Es wurde ein leckeres Frühstück gereicht. Normalerweise frühstücke ich nicht im Flieger, denn meistens schmeckt es mir nicht. Dieses Frühstück war richtig gut. Keine Ahnung was das war, irgendwas mit Chia. Sehr lecker, dazu ein frischer Obstsalat und ein knackiges (ja, sowas gibt es) Brötchen mit Marmelade.
Die Landung in München war pünktlich.
Ich bin vollkommen zufrieden mit Lufthansa.",5.0,,,Lufthansa,,,,
561,Nz96qtlc,,"Besser hätte es nicht laufen können. Die Begrüßung an Bord war freundlich und professionell. Als Willkommensdrink wurden Wasser, Orangensaft und Sekt zur Auswahl gereicht. Direkt nach dem Start gab es eine weitere Getränkerunde, dazu ein paar Nüsse.
Danach wurde nach dem Speisewunsch gefragt, die Auswahl war klasse. Das ausgesuchte Menü war wirklich gut, schön angerichtet, sehr lecker und auch reichhaltig. Dazu gab es eine Auswahl an verschiedenen Getränken inklusive verschiedener guter Weine.
Während der gesamten Fluges wurden Getränke gereicht, der Service war immer erreichbar.
Kurz vor der Landung gab es dann noch mal ein leichtes Essen, auch dieses war sehr gut.
Der Sitz war äußerst bequem und das Entertainmentprogramm konnte sich sehen lassen. Viele gute Filme, Spiele, Musik, Fluginformationen inklusive Außenkameras.
Der Flug war pünktlich. Das Kabinenpersonal war sehr freundlich und hilfsbereit.
Ich habe diesmal wirklich nichts zu beanstanden und freue mich auf den nächsten Flug mit Lufthansa.",5.0,,,Lufthansa,,,,
562,bpkLe1yY,,"Ich bin so verärgert!😡
Stundenlange Warteschleife in der Hotline.
Keine Auskunft auf eine wichtige Frage zum Covid Test.
Verzweifelte Anfrage per eMail.
Dann irgendwann kam eine Antwort, dass meine Frage an die Fachabteilung weitergeleitet wurde.
Mittlerweile sind wir aus dem Urlaub zurück und die Fachabteilung hat sich bis heute nicht gemeldet.
Zum guten Schluss wurde unser Koffer beim Rückflug beschäftigt, der so gut wie neu war.
Es ist ein hochwertiger Hartschalenkoffer mit Aufdruck.
Mehrer Teile des Aufdrucks sind aufgerissen. Sieht schlimm aus, so werde ich den Koffer nicht mehr nutzen.
Habe sofort den Schaden bei der Lufthansa im Flughafen gemeldet.
Doch der Schaden wurde nicht anerkannt.
Die Lufthansa kommt für geringfügige Schäden nicht auf, wurde mir gesagt.

Ich bin wirklich sprachlos….
Werde nie wieder mit der Lufthansa fliegen.",1.0,,,Lufthansa,,,,
563,wNexkzMo,,"Gute 2 Std. Flug, sorgfältiger Service in ausgebuchter Maschine, alles klappte wie immer, sogar das check-in.",4.0,,,Lufthansa,,,,
564,fIxOmyg1,,"Kurzer Flug, trotzdem sorgfältiger Service, zuvor gute Lounge-Ausstattung in BER. Interessanter Überflug",4.0,,,Lufthansa,,,,
565,RvB1muWK,,"Als Vielflieger bekomme ich regelmäßig Werbepost für eine Lufthansa Miles&More Kreditkarte. Dabei werden zur Begrüßung Meilengutschriften ausgelobt. Ich habe am 14.01.2022 eine solche Karte beantragt und bis heute (25.03.2022), also mehr als 2 Monate später, ist die Bearbeitung immer noch nicht abgeschlossen! Dier Antragsbearbeitng ist grundsätzlich nicht direkt erreichbar, sondern ausschließlich per Email. Die Mails kommen aber häufig nicht an, weil das System z.B. Yahoo- und AOL-Adressen der Kunden nicht ordentlich verarbeiten kann. Das Problem ist auch bekannt, wird aber ignoriert. Außerdem werden von der Kreditkarten-Antragsbearbeitung Emails heraus geschickt, die gar keinen Sinn machen und selbst der Online-Telefonservice (der selbst nur per Email mit der Antragsbearbeitung kommunizieren kann) weiß nicht, was das soll! Dazu kommt, daß für die Karte niczt Lufthansa sondern die DKB Bank zuständig ist. Die Kommunikation zwischen LH und DKB funktioniert aber nicht! Miserabler Service!",1.0,,,Lufthansa,,,,
566,xtpzMI3b,,"Ich habe versucht - über Stunden und immer wieder!!!! - einen Multistopp-Flug nach USA zu buchen. Die Webseite hat irgendein technisches Problem - seit Tagen - so dass das nicht möglich ist. Ich habe anschließend Stunden in der Telefon-Warteschleife verbracht, man hat angefangen, eine Lösung zu suchen und dann entweder aufgelegt oder mich neu an den Anfang der Warteschleife verbunden - unterirdische!!!!
Lufthansa braucht anscheinend keine Kunden mehr!!!! Ich suche jetzt woanders!!!!!",1.0,,,Lufthansa,,,,
567,74tPASnr,,"Die Kostens für das Upgrade wurden einfach doppelt abgebucht und jetzt macht der Kundenservice einfach nichts. Auch nach wiederholtem anrufen und unzähligen Mails gibt es einfach keine Antwort.
Definitiv nicht zu empfehlen.",1.0,,,Lufthansa,,,,
568,mEjF9Zyv,,"Vorsicht Falle und Abzocke: Auf der Strecke wird eine Business verkauft ist aber keine Business! Ein Sitz in der Mitte wird nur freigelassen.
Auf die Rückfrage später im Service, wird man völlig dekadent u überheblich abgearbeitet. Zum Thema Servicewüste Deutschland. Schade
Das war das letzte Mal Lufthansa.",1.0,,,Lufthansa,,,,
569,gBiK636O,,"Auf dem Hinflug gab es keine Probleme abgesehen davon, dass ein Kind 5 Stunden lang rumgeschrien hat und niemand etwas gesagt hat. Spannend wurde es erst bei der Rückreise. Wir haben uns zu zweit entschieden, unseren Flug mit einem unglaublich großen Aufpreis um 4 Tage zu verlängern, dafür haben wir um die 15 mal probiert diese Umbuchung zu tätigen, wurden allerdings aus den Leitungen geworfen, von Mitarbeitern belogen, dass wir einen Rückruf erhalten und im Endeffekt nur verar***t und das trotz einem Vielfliegerstatus den man bei der Lufthansa hat. Nachdem eine Mitarbeiterin endlich dazu bereit war unsere Flüge umzubuchen, wurde es immer spannender. Wir haben eine Buchungsbestätigung erhalten, doch es wurde kein Gelb abgebucht, daher haben wir die Hotline erneut angerufen und gefragt, ob alles geklappt hat die Antwort war ""ja natürlich, das Geld wird in den nächsten Tagen abgebucht"". 4 Tage später am Flughafen standen wir trotz Buchungsbestätigung ohne Flug da. Und mit einem unglaublichen Personal vor Ort. Im Endeffekt wurde uns erzählt, dass es keine Umbuchung gab. Ohne ein Stück Verständnis und mit einer unglaublichen Frechheit (Schönen Gruß an ""Mary"" aus der Buchungsabteilung am JFK) die natürlich keinen Nachnamen verraten wollte, mussten wir dann am Flughafen bezahlen. Der Service ist eine Katastrophe, da kann man sich was besseres suchen und nicht am Ende eines Urlaubs total gestresst am Flughafen ohne Flug zu stehen, obwohl man denen noch Geld hinterher wirft für eine Umbuchung!!!",1.0,,,Lufthansa,,,,
570,nc6zWBMo,,"Ich habe Anfang November das Pech gehabt, dass mein Koffer einen Anschlussflug nicht geschafft hat, was an sich ja kein riesiges Drama ist - kann passieren. Mir wurde zugesagt, dass der Koffer rund 4 Stunden später ankommen sollte und dann an mein Hotel geliefert wird - was nie geschehen ist. Nachdem ich dann wie wild rumtelefoniert habe, habe ich erfahren, dass mein Koffer erst einen Tag später ankommt. Ich musste dann wenigstens neue Klamotten und Hygieneartikel in kürzester Zeit besorgen - Lufthansa sichert ja hier die Rückerstattung zu. Als ich dann nach der Reise die Artikel und Rechnungen an die angegebene Adresse schicken wollte die Überraschung - es handelt sich dabei um ein Postfach, keine Pakete möglich. Seit dem (ca. vor VIER MONATEN) habe ich unzählige male an ""Customer Relationship"" geschrieben - nie habe ich eine Antwort erhalten, die mein Problem löst oder auch sich auch nur ansatzweise auf mein Problem bezieht!! Absolute Frechheit und auch in keinster Weise einem Kundenservice entsprechend. Bis heute keine Lösung oder Antwort.....",1.0,,,Lufthansa,,,,
571,29vDvQmy,,"Urlaub in Hawaii mit Premium gebucht.
Auf einmal wurde der Rückflug annuliert. Die Schuld wurde auf United geschoben.
Wir nahmen dann die Alternative an. Mussten wir ja. War ja schon alles in Hawaii gebucht und ich hatte nicht vor, auszuwandern.
Mussten schon alleine dafür Stunden in der Hotline verbringen.
Im Urlaub dann gesehen, dass gleiche Rückfluge existierten. Bei der Hotline angerufen. Mehrfach! Stunden Zeit vergeutet. Dann wurde uns gesagt, dass wir ja schon unsere eine kostenlose Umbuchung verbraucht hätten. Dabei wurde der Rückflug ja von der Lufthansa selbst storniert. Mitarbeiter wollten das dann doch regeln und sich melden. Nichts mehr gehört. Wieder angerufen. Gleiche Antwort. Dann bekamen wir von United eine Mail, dass wir uns bei dem angeblichen annuliert en Flug einbuchen sollen! Was?? Den hätte ich dann gerne genommen, aber mit fehlte ja dann das andere Teilstück!

Dann haben sie uns bei dem bestätigen Teilrückflug in die Holz lasse gebucht, obwohl wirklich Premium gebucht hatten.
Es wird immer wieder auf das Beschwerdeformular verwiesen. Was ein Witz! Die Flüge haben über 3k gekostet. Wir hatten extra LH gebucht, um abgesichert zu sein. Service 6. Hotline 6. Verhalten 6. Kommunikation 6. Erreichbarkeit 6. Und dann alles auf Corona schieben Nie mehr! Lufthansa hat es bei mir versch***
Ich persönlich hoffe, dass sich eine andere Airline auf dem deutschen Markt mal wieder mit gutem Service positioniert. Das ist eine Schande!",1.0,,,Lufthansa,,,,
572,ZMfG5hYz,,"Für Hin- und Rückflüge gegen Aufpreis für zwei Personen Sitze mit mehr Beinfreiheit gebucht (ein Buchungsvorgang, alles auf einer Rechnung, je Platz 25 €, insgesamt 100 €)).

Sowohl beim Hin- wie auch beim Rückflug standen uns die Plätze nicht zur Verfügung. Auf meine schriftliche Reklamation mit der Bitte um Erstattung der Reservierungsgebühr passierte drei Monate gar nichts (außer eine Vertröstungsmail).

Dann wurden drei Reservierungen erstattet (ohne Entschuldigung), die vierte nicht. Auf meine Reklamation hin passierte wieder drei Monate nicht, dann kam ein Schreiben das alles erstattet sei.

Da mir ähnliches bei Reiseerstattungen schon ötfer bei der Lufthansa passiert ist bleibt für mich zukünftig nur: Nie mehr Lufthansa! Ich werde wo es geht auf andere Fluggesellschaften ausweichen und die Lufthansa meiden, wo es geht. Noch nie habe ich eine so schlechte Firma erlebt wie die Lufthansa. Erbärmlich...",1.0,,,Lufthansa,,,,
573,xFMI9LL3,,"Der Flug war ausgebucht.
Nachdem wir an unserem Platz ziemlich weit hinten waren, stellte ich fest, dass sämtlich Gepäckfächer voll waren. Die hinteren 4 allerdings mit Untensilien der Besatzung bzw. irgendwelches technische Material. Habe dann versucht unser Handgepäck unter dem Sitz zu verstauen, was allerdings bei diesen Lilliputmühlen nicht ganz einfach war und ich meinen Rucksack auf den Schoß nahm. Nachdem ich meinen Unmut der Stewardess gegenüber zum Ausdruck gebracht hatte meinte sie "" im Mittelbereich sei doch noch Platz in den Fächern"" wir sassen bereits, ich am Fenster, der Gangsitz von einem anderen Fluggast besetzt. Ich fragte wie sie sich das vorstellt und sie meinte, ja dann müssten wir wohl alle nochmal aufstehen. Das nenne ich Service. War sich diese Dame zu schade dafür vielleicht unsere beiden Rucksäcke zu nehmen und in die freien Gepäckfächer zu legen? Für den Preis den Lufthansa verlangt kann man mehr erwarten, ansonsten kann man auch RyanAir nehmen. Sind dann sehr viel günstiger.",3.0,,,Lufthansa,,,,
574,QzXECIDY,,"Super schlechter Kundenservice! Nachdem mein Koffer erst verloren gegangen und dann kaputt geliefert wurde, habe ich den Kundenservice nun bereits mehrmals kontaktiert. Obwohl das Ganze nun über 2 Monate her ist und ich schon mit zwei Personen telefoniert habe, hat sich nichts getan…! Bei so einem Ticket Preis eine reine Frechheit…",1.0,,,Lufthansa,,,,
575,ctXUtPIu,,"Ungenügend - Schulnote 6 minus!!!
5 Std am Telefon verbracht ohne Erfolg! Da fragt man sich was mit den Steuergeldern gemacht wurde!
Schande!!!",1.0,,,Lufthansa,,,,
576,SBwFoeHB,,"Lufthansa hat sehr kurzfristig die Flugzeiten geändert.

Dadurch konnte ich den Flug nicht antreten.

Die anteilige Erstattung der Steuern und Gebühren erfolgte innerhalb

von 4 Wochen. Deshalb 2 Sterne. Ich zögere weiterhin Flüge bei Lufthansa zu

buchen, da keine Planungssicherheit gegeben ist.",2.0,,,Lufthansa,,,,
