,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
504,8KM212Ra,,"Es ist fast immer ein Vergnügen, mit Emirates zu fliegen. In diesem Fall war das Flugzeug ein älterer A380. Ich hätte sonst ""ausgezeichnet"" bewertet. Ein Nachtflug in der Business Klasse ist in der Regel angenehm. Bei diesem Flugzeugtyp emfinde ich es jedoch ein wenig, wie Schlafen in einem Schlafsaal. Auch die verstzten Sitze an den Fensterplätzen fördern nicht gerade die Kommunikation, wenn man zu zweit reist.",4.0,,,Emirates,,,,
505,7iGUggud,,"Emirates ist für mich die erste Wahl, wenn ich nach Asien muss. Ich mag keinen sehr langen Flüge und mit Emirates habe ich in Dubei einen Zwischestop wo ich mir auch noch einmal die Beine vertreten kann.",5.0,,,Emirates,,,,
506,TzqC82Yw,,"Wir fliegen regelmäßig mit Emirate. Der Komfort, das Unterhaltungsprogramm und die Flugzeuge sind etwas besonderes. Wir hatten das Glück, dass wir von Dubai nach Hamburg mit dem A380 fliegen konnten. Das Unterhaltungsprogramm mit den etlichen Filmen sind der Hammer. Essen ist…",4.0,,,Emirates,,,,
507,uhj4VLLO,,"Bequemer Flug viel Beinfreiheit, toller Service,Speisen und Getränke und das Bordprogramm waren Super.Und pünktlich!",5.0,,,Emirates,,,,
508,seeP8f8e,,Wir hatten sehr angenehme Flugzeit. Die personal War sehr nett. Die haben mit den Kindern auch Beschäftigung gemacht.sonst lange Flug wird langweilig für die Kinder. Wir fliegen immer mit Emirates,4.0,,,Emirates,,,,
509,sGzmksyM,,"Durch die Umstände der Insolvenz von Neckermann,organisierten wir uns den Emiratesshuttel von Abu Dhabi nach Dubai ohne Mehrkosten für uns!! Wir hatten eine entspannte, super Anreise zum Flughafen! Der Shuttel biedet große Beinfreiheit und für ohne Stop durch. Der Rückflug fand mit dem A 380 statt. Im Gegensatz zum Juli war dieser Rückflug so wie wir das vom Service von Emirates gewohnt sind! Liegt es an der Bereitschaft des Kabinenpersonals wie gut der Services ist, oder an der Auslastung des Fliegers? Schade wenn durch die Arbeitseinstellung des Kabinenpersonals der Service top gelingt oder fatal brach liegt!!",4.0,,,Emirates,,,,
510,8jHhgoOz,,Bisher hatte ich über Emirates nur positives gehörte. Aber leider war meine eigene Erfahrung ziemlich negativ. Von München nach Dubai ging die Maschine um 11 uhr abends raus. Die komplette Crew war unfreundlich und massiv übermüdet. Sie haben ständig gegähnt und hatten müde…,1.0,,,Emirates,,,,
511,FedO2Nan,,"Top Flüge von Wien-Dubai (B777) und weiter nach Melbourne (A380), sowie retour von Sydney (A380) via Dubai nach Wien (B777). Der A380 bietet in der Breite mehr Platz - Top! Die Crew war auf allen 4 Flügen sehr freundlich, das Essen für Economy sehr gut und reichlich.",5.0,,,Emirates,,,,
512,DszlU0mf,,"Super Flug, genügend Beinfreiheit.Das Essen ist super lecker und das Bordprogramm top. Immer wieder gerne.Freuen uns auf den nächsten Flug.",5.0,,,Emirates,,,,
513,i0RalmOS,,"Der Service, Freundlichkeit und die Hilfsbereitschaft beim jeweiligen Check in sowohl in Frankfurt, Dubai, und Kapstadt lies zu wünschen übrig. Wir waren 8 Pers. - 2 davon hatten auf dem Rückflug Rollstuhlservice benötigt den ich vorher angemeldet habe. Äußerst unfreundlich,…",3.0,,,Emirates,,,,
514,qNuVtCBt,,"Sehr freundliche Mitarbeiter, Online Check in, angenehmer Flug, Essen und Getränke waren sehr gut, Bordunterhaltung ok",4.0,,,Emirates,,,,
515,ecMlmi9h,,Da der Flieger proppe voll war. War das fliegen nicht so schön. Flugbegleitung war genervt. Wieder einmal wurde nur das Standardprogramm gefahren. Schade bei so einer guten Airline. Ansagen gab es sogar in deutsch.,4.0,,,Emirates,,,,
516,Ub3Pp0pN,,"Lange nicht mehr so einen schönen Flug gehabt. Der Flieger war halb leer und somit waren die flugbegleitung unschlagbar. Immer wieder wurden Getränke gereicht, einfach nur Klasse. Wie immer riesiger sitzabstände im 380. So macht fliegen Spass",5.0,,,Emirates,,,,
517,hQyrGFO3,,"Vom Service an Board, Entertaiment, Essen usw. war wieder alles Top. Nur leider war mein extra gebuchter Platz 68K auf dem Rückflug wegen technischen Schwierigkeiten an den Notausgängen nicht verfügbar sodaß man mich auf 41H versetzt hatte. Zwar auch ein Extra Platz für die man…",3.0,,,Emirates,,,,
518,aNx5AaDM,,Ich finde es immer bemerkenswert wie gut die Airline organisiert und immer nette Mitarbeiter/innen. Man kann im Flugzeug Filme schauen und wird mit Speisen gut versorgt. Ein Kissen und eine Decke sowie Kopfhörer liegen immer auf dem Sitz. Wir nutzen aber immer unsere eignen…,5.0,,,Emirates,,,,
519,X4Q1FFdJ,,Das Entertainmentangebot und das Service an Board ist immer sehr gut.Das Platzangebot in der Economyklasse ist ausreichend.,5.0,,,Emirates,,,,
520,GeuWLXk0,,"Schon 2 mal wurde der Flug Zürich Dubai annulliert wegen Techn. Probleme Febr. Und Oktober 2019.Jedesmal 1 Ferientag weniger,und Hotel muss gleichwohl bezahlt werden.Gebuchter Golfplatz ebenfalls,Der bezahlte Shuttleservice ebenfalls.Die EU Bestimmungen von Abfindung 600Euro…",4.0,,,Emirates,,,,
521,B0RVXwsq,,Die Fluggesellschaft Emirates wird immer schlechter!! Dieses Jahr wurde mein Flug schon zweimal annulliert und um 24 Stunden verschoben. Wir Schweizer bekommen keine Entschädigung!!! Das darf doch nicht Wahr sein. Ich habe jedesmal 1 Tag Ferien verloren und Hotelkosten+Transfer…,1.0,,,Emirates,,,,
522,yvL3wYTb,,"Wir sind von Wien über Dubai nach Kapstadt (Südafrika) geflogen. Platzangebot und Service waren ok. Es war ein Boeing 777 und ein A380 Airbus. Tip: online einchecken und Plätze möglichst weit hinten nehmen, da ist weniger Wirbel. Vor allen bei. Flug durch die Nacht ist das…",4.0,,,Emirates,,,,
523,pByoyTFP,,"Warum immer diese negativen Bewertungen,zu spät was zu trinken usw,die Mitarbeiter machen einen guten Job,wems nicht passt dann fliegt mit anderen Airlines,nur billig fliegen dann First Claas erwarten lächerlich,diese Heuchler.",5.0,,,Emirates,,,,
524,Giat2HYz,,"Von Hamburg nach Kapstadt mit Zwischenlandung in Dubai. Sehr entspannter Flug. Beide Flüge nicht voll besetzt, daher Mittelsitze fast überall frei und genug Platz, auch ausrerichend Beinfreiheit. Durch die Zwischenlandung etwa 4 Std. in Dubai Zeit zum Füßevertreten. Pause hätte etwas kürzer ausfallen können, aber ok.
Bordpersonal sehr zuvorkommend und immer freundlich. Versorgung mit Essen und Getränken hervorragend und vielseitig, auch auf Wunsch außerhalb der normalen Essenzeiten.
Intertainment sehr gut. Aktuelle Filme usw. Langeweile kam nicht auf.
Fazit sehr empfehlenswert.
Hamburg - Dubai Airbus A380-800 (6 Std. 20)
Dubai - Kapstadt Boeing 777-300ER (9 Std. 30)",5.0,,,Emirates,,,,
525,4Q4QYkUq,,"Gegenüber von früheren Reisen konnten wir einen rapiden Rückgang des Service verzeichnen. Laptop sollte aus Sicherheitsgründen in den oberen Fächern verstaut werden, aber ohne Rücksicht auf die zerbrechlichen Gepäckstücke wurden diese Hin und her gedrückt gepresst und…",3.0,,,Emirates,,,,
526,NLlWGxgN,,Trotz des guten Rufes von Emirates waren wir von dem Service während der 4 Flüge über Dubai leider sehr enttäuscht. Während des längeren Fluges wurden nur 2x Getränke serviert (und das später als eine Stunde nach dem Abflug) und während des kürzeren Fluges (4 Stunden) nur 1x.…,2.0,,,Emirates,,,,
527,ZK5k9MUU,,Service: Die Mitarbeiter an Bord waren alle sehr freundlich. Allerdings haben wir auf allen Flügen sehr lange auf ein erstes Getränk gewartet. Das sind wir von Lufthansa und American Airlines anders gewöhnt. Getränke könnten ebenfalls häufiger angeboten werden. Beinfreiheit-…,3.0,,,Emirates,,,,
528,Eb8q9Foz,,"Das Flugzeug war ein älteres Modell einer Boing 777, aber Service und Essen waren erstklassig. Zudem taten die Mitarbeiter alles, damit ich mein im Flugzeug vergessenes I-Phone vor Abflug meines Connection-Flights zurück bekam. Dies ist alles andere als selbstverständlich und…",5.0,,,Emirates,,,,
529,ryZclEha,,"Im A380 war das Personal sowohl im Hin- wie auch im Rückflug unfreundlich. Das Personal im der 777 war freundlich, dafür waren die Sitze die reinsten Folterinstrumente.",2.0,,,Emirates,,,,
530,8FTedR76,,"Beste fluggesellschaft. Top Service. Gutes Essen und Getränke. Kissen, decken und Kopfhörer kostenfrei. Spitzen Entertainment und super freundliches Personal. Besser geht nicht.",5.0,,,Emirates,,,,
531,K8GLcOwj,,"Flug war pünktlich . Sitzplatz hatte ausreichend Platz,Essen und Getränke waren Ok.Service war etwas langsam.",4.0,,,Emirates,,,,
532,deIvwLY3,,Der Service an Bord beim Rückflug von Dubai nach Hamburg war einer renommierten Airline absolut nicht würdig. Nach dem Start wurde die Speisekarte verteilt und in unserer Sektion dann mit dem Verteilen des Essens begonnen. Bereits in der 4. Reihe in dieser Sektion über dem…,2.0,,,Emirates,,,,
533,AATyKllY,,flug nach kapstadt alte boing 777 schmutzig und das essen eine zumutung von wegen beinfreiheit ich habe 68 kilo und bin 168cm groß es war unmöglich auch nur halbwegs bequem zu sitzen das personal spricht zwar 16 sprachen sie sollten lieber als Übersetzer arbeiten den als…,1.0,,,Emirates,,,,
534,FH6DkeN4,,"Check in ohne Probleme. Geringe Wartezeiten auch beim Boarding. Der A380 ist meiner Meinung nach unschlagbar. Und Emirates hat ja einige davon. Jedes Mal wenn ich mit Emirates fliege fühle ich mich wohl. Der Service variiert sehr. Mal gibt es nichts auszusetzen, und ab und zu scheint das Personal überfordert zu sein. Aber ich merke, wenn man dem Personal die Zeit gibt und nicht nervt, klappt auch der Service. Die Bar im A380 ist immer wieder ein kleines Highlight. Auf dem Flug von Frankfurt über Dubai nach Brisbane oder Melbourne oder Sydney, verkürzt die Bar, mit den Anwesenden, die Flugzeit. Man schnackt die Zeit so weg.
Jeder Zeit wieder.",4.0,,,Emirates,,,,
535,xwlZMAQA,,Flug war in Ordnung. Das Personal war irgendwie nicht sonderlich motiviert. Schön wäre es wenn zwischendurch mal wieder Getränke gereicht werden würden und man nicht betteln müsste. Bei der trockenen Luft wäre das nötig. Essen hat mir auf dem Flug auch nicht besonders…,4.0,,,Emirates,,,,
536,HXZbOWQJ,,Das erste mal mit Emirate geflogen. Viel Platz im A 380 und guter Service. Auch als es mir zeitweise nicht so gut ging war das Personal sehr bemüht alles für einen zu tun. Getränke Essen alles bestens.,5.0,,,Emirates,,,,
537,y9fvqFJK,,"Wir sind sehr bequem an unserem Ziel angekommen. A380 perfekt. Die 777 war auch gut, allerdings hatten wir mit einem Sitz 💺 Probleme. Wurde aber schnell gelöst. Service war sehr gut. Lounge in Dubai super gut.",5.0,,,Emirates,,,,
538,VNrsKqyB,,"Geplant war ein Flug mit B 777-300. Die Überraschung war ein Flug mit A 380. Personal und Fluggerät war sehr gut, eine deutschsprachige Flugbegleiterin war bei Verständigungsproblemen ""zur Stelle"".",5.0,,,Emirates,,,,
539,zvoV2AZL,,"Der Flug mit Emirates war sehr angenehm. Aufgrund der günstigen Flugzeiten haben wir uns für Emirates entschieden. Allerdings wirkte das Bordpersonal etwas gehetzt. Hier wurde man sehr schnell mit den Getränken abgefertigt. Noch während der Hauptmahlzeit wurden die Reihen mit Kaffee und Tee ""abgelaufen"". Ich hätte gerne nach dem Essen einen Kaffee gehabt, dazu war dann keine Gelegenheit mehr, daher einen Punkt Abzug, vor allem nachdem der Flieger gerade mal zur Hälfte ausgebucht war. Beim Rückflug wurde mehrmals mit Getränken versorgt, was ich sehr angenehm empfand. Dies bin ich auch von Lufthansaflügen in die USA gewöhnt! Das Essen beim Rückflug entsprach allerdings nicht den Standards. Ein kläglicher Versuch ein ""Oktoberfest Spezial"" anzubieten ist kläglich gescheitert, das sollte man lassen! Das zweite Menü war geschmacklich nicht sehr gut. Insgesamt war der Flug in Ordnung, an Bord war es sehr ruhig. Vor allem ist die Pünktlichkeit hervorzuheben. Trotz eines Sicherheitsproblems am Flughafen München beim Abflug konnten wir ohne Probleme und absolut pünktlich starten!",4.0,,,Emirates,,,,
540,Tezz7uIJ,,"Leider muss ich zum wiederholten Male feststellen, dass die Airline Emirates wohl nur noch von ihrem Namen und der Kundenbetreuung der Business- und FirstClass-Kunden lebt. Als Economy-Kunde ist man dort wohl nur Mensch zweiter Klasse. Schon beim Einchecken in Düsseldorf sowie…",2.0,,,Emirates,,,,
541,9cwT72E0,,"Besser geht es wohl nicht mehr !!! Champagner, tolles Essen, super Entertainment während des Fluges, nettes Personal und der A 380 ist natürlich auch ein sehr gelungenes Flugzeug.",5.0,,,Emirates,,,,
542,mc91JVTD,,"Bei meinem Flug von Dubai nach Düsseldorf wurde mein Koffer in Dubai stehen gelassen (es war kein Umsteige-Flug, sondern eine Direktverbindung). Warum das passiert ist, wusste keiner! Die Informationslage danach war alles andere als zufriedenstellend. Erst 2 1/2 Tage später…",1.0,,,Emirates,,,,
543,Y3PyCDTt,,"Wir sind mit Emirates Mitte September nach Colombo geflogen und Ende September wieder zurück nach Frankfurt. Dabei hatten wir jeweils einen Zwischenstopp in Dubai. Wie immer wenn wir mit Emirates fliegen, war wieder alles top (Flugzeit sehr zuverlässig, freundlicher Service,…",4.0,,,Emirates,,,,
544,IcyKEfqy,,"Hamburg nach Dubai, Dubai nach Mauritius und zurück!
Sehr guter Service, sehr gutes Essen, sehr gutes Entertainment!
Gerne jederzeit wieder!",5.0,,,Emirates,,,,
545,qHrIMvFQ,,"Sehr gute Airline. Wir sind mit dem A380 geflogen. Man hat mehr Platz als in anderen Fliegern. Der Service ist sehr gut. Man bekommt ein leckeres Menü, jederzeit Getränke und zwischendurch Snacks. Man man ein großes Unterhaltungsprogramm an Bord. Selbst WLAN hat man im Flieger.…",5.0,,,Emirates,,,,
546,Te7fImk9,,"Auf diesem 5,5 Stunden Flug hat die Crew sich nur ein einziges Mal um die Passagiere gekümmert. Und das nach ungefähr der Hälfte der Flugzeit als sie das Essen (ziemlich unmotiviert) ausgeteilt hat. Dies war auch der einzige Zeitpunkt für die Passagiere etwas zu trinken serviert…",3.0,,,Emirates,,,,
547,KG1XlfoR,,"Unser erster Flug mit Emirates geht na über Dubai weiter nach Sansibar. Wir flogen mit einer Boing 777. Gute Beinfreiheit, netter Service, super Film- und Entertainmentauswahl. Essen sehr lecker. Wir haben nichts zu meckern.",5.0,,,Emirates,,,,
548,RuEqzwFA,,"Die Rückreise von Dubai nach Wien mit DIESER CREW war eine Katastrophe EK 120 Boing 777 Dubai-Wien, 16.9. dubai ab 15.55! Der Flug war angenehm, aber die ganze CREW! Wir sassen 1 1/2 Stunden im Flieger, bis wir ein Getränk bekamen und gleichzeitig auch gleich das Essen!,…",2.0,,,Emirates,,,,
549,FE8uzFbe,,"Wir flogen mit einer tollen Crew mit Airbus 380, am 4.9. um 15.30 nach Dubai. Service Spitze, gleich nach dem Abschnallen Getränke je nach Wahl, immer ein Lächeln, tollstes Service, auch Essen sehr gut , wir sassen weiter hinten und hatten noch Auswahl beim Menue. Sehr freundliche Crew! Trotz economy Class! Man merkte, dass diese Crew es gerne machte! Es waren auch immer Stewardessen anwesend, was wir beim Rückflug mit EK 125 nicht hatten. Bewertung separat.",5.0,,,Emirates,,,,
550,OKz6Pqie,,"Auf unserer Reise nach Bali hatten wir einen langen Flug vor uns, 16 Stunden und ein Zwischenstopp in Dubai. Das hat uns erst etwas unsicher gemacht. Wir haben uns bewusst für Emirates entschieden, da wir nur Gutes gehört hatten und wir haben es nicht bereut. Der Service war…",5.0,,,Emirates,,,,
551,rdV3M4sN,,"Viel Platz, WIFI, grosse Auswahl an Film, Musik etc., gute Kopfhöhrer, Decke, Bildschirme können synchronisiert werden, Handy kann gekoppelt werden",5.0,,,Emirates,,,,
552,EYq4KfAy,,"Ein rundum gelungenes Flugerlebnis mit Entertainment und einem freundlichen Personal an Bord. Eine gute Beinfreiheit und schon beim einsteigen waren ein Kissen, eine Decke und Kopfhörer auf jedem Platz.",4.0,,,Emirates,,,,
553,efrazyEE,,Super Maschine Boing 380 beim einchecken konnte meine Frau und ich nicht zusammen sitzen .die Stewardess haben es doch noch möglich gemacht,5.0,,,Emirates,,,,
554,GK1TVrrk,,"Wir waren im September 2019 von Dubai nach Zürich unterwegs. Wir sind schon öfter mit dem A380 von Emirates unterwegs gewesen und leider zeichnet sich ein Abfall im Service ab. Man wartet mindestens 1 bis 2 Stunden nach Start, bis man etwas serviert bekommt. Möchte man schon vorher etwas trinken, muss man immer wieder nachfragen oder zu den Flugbegleitern hingehen. Flugbegeleiter sind unaufmerksam, unmotiviert und teils pampig.
Die Temparaturregelung funktionierte in diesem Flug gar nicht. Sonst sind die Flieger bekanntlich sehr abgekühlt. Dieser war stickig und heiss. Erst nachdem es vermehrt heftige Beschwerden gab, hat das Flugpersonal nach 2 Stunden die Temperatur geregelt. Einigen Passagieren ging es bereits sichtlich unwohl.
Frühstücksqualität war auch schon mal besser. Am Ende des Fluges kurz noch ein Popcorn bekommen. Decken und Kopfhörer werden 30 Minuten vor der Landung aus der Hand gerissen. Entertainment Programm ist toll. Piloten machen einen super Job.
Schade um den Service! Das ging schon mal besser.",3.0,,,Emirates,,,,
555,2zdjC7VZ,,Sehr angenehmer Flug über Dubai. Das Essen ist in Ordnung und die Beinfreiheit ist besser als bei den meisten anderen Fluglinien. Es gibt auch viele deutsche Filme zur Auswahl. Diese variiert von Flugzeug zu Flugzeug.,4.0,,,Emirates,,,,
556,JKqL4EO9,,Wir fliegen immer gerne mit Emirates. Der Service an Bord ist hervorragend und das Unterhaltungsprogramm ist kurzweilig. Der Sitzomfort und Abstand ist gut. Somit ist entspanntes Reisen möglich.,5.0,,,Emirates,,,,
557,uU3DESgn,,"Wiederholt Probleme auf dieser Route. Auf dem Hinflug 1 Stunde Verspätung, maessiger Service seitens der Crew. Richtig schlecht wurde es auf dem Rückflug, Maschinenwechsel, Verlust der Sitzplatzbuchung, alte Maschine mit engeren Sitzreihen, viele kleine Defekte wie…",3.0,,,Emirates,,,,
558,MVfEZc96,,"Wir flogen geschäftlich 5 Tage nach Dubai und dann 5 Tage nach Äthiopien. Die Flüge hatten nicht unter schiedlicher sein können. Allgemeine.. Emirate Flugzeuge sind sehr schön und komfortable. Ich hatte das Gefühl mehr Platz, an meinem Sitz zu haben. Vom Sternenhimmel an der…",4.0,,,Emirates,,,,
559,fXyZyVuy,,"es hat alles funktioniert und ist reibungslos abgelaufen, kann aber die lobeshymnen nicht nachvollziehen, es gab kein spezielles service, die flugbegleiter waren auch nicht anders als alle andern bei anderen fluglinien, flugzeug war halb leer, bemerkte auch keinen unterschied zu einem vollen flieger, essen war ok aber auch nichrt besser als auf anderer langstrecke einer anderen airline, hatte fussfrei gebucht, wie bei allen zu teuer",3.0,,,Emirates,,,,
560,sv8IfrAY,,Das Personal wirkt unnahbar und arrogant und ist unfreundlich. Das Essen liest sich auf der Karte besser als es schmeckt. Insgesamt waren die 4 Maschinen sehr dreckig. Die Toiletten waren nach 2 Stunden dreckig und nur noch mit Ekelgefühl zu benutzen. Die Kopfhörer…,2.0,,,Emirates,,,,
561,pwLtWqAH,,"Neueres Flugzeugmodell. Schönes gepflegtes Ambiente, genügend Sitzabstand. Vorzügliches Essen und Trinken. Freundliches Personal. So wünscht man sich Einstieg in den Urlaub und die Rücksreise in den Alltag.",5.0,,,Emirates,,,,
562,23GRbiUw,,"Leider wird auch hier eingespart...… Wir waren bisher (hatten schon sehr viele Flüge) immer total mit Sitzplätzen, Service usw. zufrieden und waren bei diesem Hin- und auch Rückflug seht enttäuscht. Service war nicht zufriedenstellend und auch nicht sehr freundlich, ebenso das…",2.0,,,Emirates,,,,
563,szT76zEE,,"Wir flogen mit dem A380, einfach ein toller Flieger ;o) Der Service wirkte teilweise etwas chaotisch, war aber immer sehr freundlich. Wir hatten leider völlig verdreckte Sitze. Zum Glück war der Flieger nur 50% gebucht, wir konnten daher auf saubere Sitze wechseln",3.0,,,Emirates,,,,
564,UffIKLFn,,"Super airline. Flieg ich sehr gerne mit dem. Da passt alles. Personal sehr freundlich. Flight entertainment kostet nichts.

Mehr braucht ich nicht sagen.",5.0,,,Emirates,,,,
565,sRztYpkQ,,Das erste mal A 380 Nachtflug von Hamburg nach Dubai Guter Sitzplatz gefühlt mehr Platz als in den kleineren Maschinen Guter Service gutes Essen und Getränke Das Personal freundlich und aufmerksam Eine positive Erfahrung das nächste mal wieder A 380 Nachtflug!,5.0,,,Emirates,,,,
566,sJRJmqPE,,Bereits beim Einstieg freundliche Begrüssung durch die First-Class-Crew Christian aus Australien und Chris aus Indonesien. Die 777 war eine der üblichen älteren Maschinen nach Bali (ca. 10 Jahre alt). Trotzdem war am Platz alles in Ordnung und sauber. Mit mir war noch ein…,5.0,,,Emirates,,,,
567,jw8Hhx0z,,"Emirates kann man in jeder Beziehung empfehlen. Service, Ausstattung, Freundlichkeit! Auch das Drehkreuz Dubai ist ein positiver Aspekt, hier klappt alles! Auch unsere letzten Asienreisen haben wir mit Emirates abgewickelt!",5.0,,,Emirates,,,,
568,eSdGJ4Gn,,"Check In einfach, unkompliziert, freundliches und hilfsbereites Personal, pünktlicher Abflug, gutes Essen, ausreichend Platz zum Sitzen.",5.0,,,Emirates,,,,
569,IMh3aa9C,,"Nach vielen vielen Jahren mal wieder ein Flug mit Umstieg - Habe gelernt, dass das nichts mehr für mich ist. Die unglaublich langen Wege mitten in der Nacht in Dubai haben mir den günstigen Preis etwas vermiest. Aber ansonsten kann ich über die Airline nichts Negatives äußern. Personal zuvorkommend, Abfertigung professionell, Wünsche werden nach Möglichkeit problemlos erfüllt.",4.0,,,Emirates,,,,
570,cRFLU1kU,,Bin schon ein paar Mal mit Emirates geflogen. Immer alles pünktlich. Sehr freundliches und vor allem kompetentes und gut geschultes Personal. Wurde auf einem Langstreckenflug einmal Zeuge eines medizinischen Notfalls an Bord. Das Kabinenpersonal hat sich hervorragend um das…,5.0,,,Emirates,,,,
571,g6fe8mFX,,"ausgezeichneter Flug, immer freundliches Personal, genug Beinfreiheit, tolle Verpflegung und sehr kurzweilig (super Filme, Musik und Spiele an Bord)",5.0,,,Emirates,,,,
572,PPRA3qQ6,,"Super angenehm Flug, nette Flugbegleiter, super service. War aber leider mit mein 2th Flug nach München nicht ganz zufrieden! Ehrlich gesagt habe mehr von Emirates erwartet.",5.0,,,Emirates,,,,
573,WijmEpri,,Service an Bord war mangelhaft. Das Personal sichtlich nicht motiviert und am liebsten mit sich selber beschäftigt. Nach 2Stunden Flugzeit wurde erstmals etwas serviert. Von den 2Menuvorschlägen war eines gar nicht verfügbar obwohl der A380 nur zu 1/3 ausgelastet war. Nach…,3.0,,,Emirates,,,,
574,I1xR5Hmb,,"++ Beim Check-in verlief alles reibungslos. Erstaunlich wenig Wartezeit. Sehr speditive Abfertigung. Pünktlicher Abflug und zuvorkommendes Personal. Das Essen wirklich sehr gut. Man kann zwischen 2 Menus auswählen. Genügend Beinfreiheit. Sehr sauberes Flugzeug.Gute Filme/Spiele zur Auswahl. Vor der Landund in Phnom Penh gab es Erfrischungs-Waschlappen. Alles top vom Start bis zur Landung. Am Zielort auch nicht all zu lange Wartezeit bei der Einreise. Für mich Nr. 1 Fluggesellschaft.....
- Es wird sehr genau auf Übergepäck geachtet!",5.0,,,Emirates,,,,
575,8tsMfi7a,,"In Richtung Afrika/Asien für mich die Nummer 1-Airline. Alles klappt reibungslos. Golfgepäck sehr einfach dazu buchbar. Sitzplatzangebot und Service ist Weltklasse. Essen, Getränke und Unterhaltungsangebot phantastisch. Flugpersonal extrem freundlich. Insgesamt tolle Atmosphäre.…",5.0,,,Emirates,,,,
576,nuAebKDS,,"Ich bin schon sehr viel geflogen und Emirates gehoert vom Service und Freudlichkeit zu den besten Airlines der Welt. Egal was das Anliegen ist, das Personal ist nie unfreundlich und es ist immer hilfsbereit. Die Flugpreise mit dem Service sind nicht zu schlagen. Auch sind die…",5.0,,,Emirates,,,,
577,YY1f86B9,,"Flug wurde in Verbindung mit dem Ende einer Kreuzfahrt von TUI gebucht. War mit meiner Frau unterwegs. Das Einchecken dauerte recht lang und wir hatten keine Plätze nebeneinander. Das könnte verbessert werden! Der Flug mit Airbus A380 war super! Service sehr gut, viel Platz und…",4.0,,,Emirates,,,,
578,Ap0nguaO,,Sehr gute Fluggesellschaft mit einem tollen Service. Gute Lounge von den Emirates an allen Flughäfen.,5.0,,,Emirates,,,,
579,k4LhuwhE,,"Im A380 merkt man kaum ,das man überhaupt fliegt. Das Essen wie immer sehr gut.
Beim Rückflug war das Flugzeug halb leer,man könnte sitzen wo man wollte. Der Service wie immer sehr gut.",5.0,,,Emirates,,,,
580,MjbnJzUY,,Super freundliches Personal — erstklassiges Service im Buisnessklasse — vorzügliche Speisen und Getränke,5.0,,,Emirates,,,,
581,0l9r1LvS,,"So viel Vorfreude und dann sehr enttäuschend!Mit 1h Verspätung los ab Dubai - keine Info warum!! Wir hatten tolle Plätze, mußten diese aber tauschen da ein Monitor nicht ging! Zu zweit eine Fensterseite mit 3 Plätzen als Tausch/ Entschädigung..es war keine Beinfreiheit gegeben…",4.0,,,Emirates,,,,
582,uoQsjrXf,,"Die Beinfreiheit war für diese Klasse hervorragend, ebenso das Entertainmentangebot. Essen auf gehobenem Niveau, beim Rückflug war das Personal aber dann schon etwas überfordert, sonst alles Bestens.",5.0,,,Emirates,,,,
583,cMQWhdAO,,Sind jetzt mehrfach mit Emirates geflogen und der eigentliche Flug war immer gut.Der Service teilweise sehr gut. Der Flughafen in Dubai bekommt ein zufriedenstellend. Hatten hier schon mal Probleme damit beim umsteigen nach DUS erstmal um den halben Flughafen transportiert zu…,5.0,,,Emirates,,,,
584,4Cy6MnyM,,Wenn wir nach Dubai reisen ist es ein muss mit Emirates zu fliegen Sie haben von Frankfurt 3 Maschienen zu verschiedenen Zeiten und können so Nachmittags oder Nachts und am frühen morgen in Dubai ankommen Der Service ist immer super und die Ankunfszeiten sind fast immer Pünktlich.,5.0,,,Emirates,,,,
585,bxAuB5UM,,"Es war ein Erlebnis besonderer Art, einen Direktflug mit dem A 380 buchen zu können. Lange geplant und endlich realisiert, ein bleibender Eindruck.",5.0,,,Emirates,,,,
586,f5pEF1pT,,"Ich gehöre zu den Menschen, die unter extremer Flugangst leiden. Da müsste ich jetzt durch. Wir sind mit dem Emirates A380 geflogen und was soll ich sagen? ICH HABE MICH NOCH NIE SO WOHL UND SICHER beim Fliegen gefühlt. Die Stewardessen waren sehr nett und hatten ein gepflegtes…",5.0,,,Emirates,,,,
587,5pXU9w9L,,Als grosses Plus hervorzuheben sind die sehr bemühten Flugbegleiter! Leider hat das Essen snachgelassen und die Bestuhlung war für sehr schlanke und kleingewachsene Menschen berechnet.,2.0,,,Emirates,,,,
588,TBqchxOi,,Flug war Ruhig super mit A380 aber eines der ältesten Flugzeuge in der Flotte war richtig abgenutzt alles Crew etwas Lazy echt etwas lahm trotz wenig Leute in Business Food war Lecker hatte Menzel und Hünchen da sie trotz wenig Leute kein Rind hatten war schade,4.0,,,Emirates,,,,
